ResourceID,External Cross Reference Source,External Cross Reference Number,External Cross Reference Notes,Information Source Title,Date of Origination,Description,Description Type,Statement of Responsibility,Publisher,Bibliographic Source Type,Notes,Subject,Date of Origination,Language,Right Note,Right Type,0
7A336474-2C7A-4D6D-AE90-52647EDD7365,Lincoln Heritage Database (Sources),2038,,"""Level 1 Basic Visual Record of the Coach House and Outbuildings, St Hilarys, 1 Sewell Road, Lincoln, LN2 5RY""",2006,,,"""John Roberts Architects Ltd""","""Unpublished""",Building Recording Report,,,2006,,,,8
7A3BDAD8-191D-44BD-8A63-95528C315EAE,Lincoln Heritage Database (Sources),1463,,"""St Marys School, Pottergate, Lincoln.  Archaeological Watching Brief.""",1999,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1999,,,,7
7A680E0A-8CA1-4ACA-B26F-F4DD37B608C2,Lincoln Heritage Database (Sources),1885,,"""Lincoln: 13 St Catherines Road""",2002,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2002,,,,8
7A86F4EC-BEB8-465D-9270-D4A54C6F3D2B,Lincoln Heritage Database (Sources),2206,,"""Brayford Villa""",2003,,,"""Mills, D.""","""Society for Lincolnshire History and Archaeology""",Article,,,2003,,,,8
7AD254CE-DBF9-4EDB-A726-CA07DBF50EF4,Lincoln Heritage Database (Sources),1731,,"""Kellys Directory of Lincoln 1975""",1975,,,,"""IPC Business Information Services""",Volume,,,1975,,,,9
7ADC24BB-BD35-4D39-91F2-185216BBF0DC,Lincoln Heritage Database (Sources),1115,,"""Lincoln, Vicars Court""",1994,,,"""Field, N. and George, I.""","""Society for Lincolnshire History and Archaeology""",Article,,,1994,,,,8
7AF25B9E-16E8-4FD6-9B9D-A7DCF8E93D3F,Lincoln Heritage Database (Sources),1388,,"""Lincoln: The Close Wall, DIsney Place Hotel, Eastgate""",1996,,,"""Wragg, K.""","""Society for Lincolnshire History and Archaeology""",Article,,,1996,,,,8
7AF8480C-C133-40AC-BF71-0601CC38BCB4,Lincoln Heritage Database (Sources),705,,"""Romano-British Cremations from the Royston Road Cemetery (Area 15), Baldock (1991)""",,,,"""McKinley, J. I.""",,Report,,,,,,,11
7AFFCCB1-90B2-4C66-8EE0-EB87B3C27E78,Lincoln Heritage Database (Sources),1138,,"""Excavations in the Church of St Augustines Abbey, Canterbury 1955-58""",1978,,,"""Saunders, A.""","""Society for Medieval Archaeology""",Article,,,1978,,,,8
7B0A7308-CA5E-4570-8BE0-C7CD957DA44C,Lincoln Heritage Database (Sources),29,,"""The Bishops Palace, Lincoln""",1980,,,"""Ambrose, Timothy""","""Lincolnshire County Council""",Publication,,,1980,,,,8
7B14D744-D042-4A33-82F1-CB2D45532B77,Lincoln Heritage Database (Sources),223,,"""Early medieval towns in Britain""",1985,,,"""Haslam, J.""","""Shire""",Volume,,,1985,,,,8
7B24CF93-0E31-48E8-9E63-80B1B486DA91,Lincoln Heritage Database (Sources),542,,"""Norman domestic architecture""",1974,,,"""Wood, M. E.""",,Volume,,,1974,,,,9
7B26833B-26A9-4327-800C-98730EF68489,Lincoln Heritage Database (Sources),4316,,"""Anglo-Saxon England 18""",1989,,,,,Journal,,,1989,,,,10
7B4C5F7F-82AC-47DE-854F-31ED0BBE4532,Lincoln Heritage Database (Sources),2603,,"""Where were George Giles and Motherby Hill, Lincoln?""",2010,,,"""Mills, D.""","""The Survey of Lincoln""",Article,,,2010,,,,8
7B4D0B5C-F850-409A-AFD9-10D1D212187B,Lincoln Heritage Database (Sources),1651,,"""Lincoln: rear of 5-6 Eastgate""",1999,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1999,,,,9
7B62F3BE-A362-4886-BF69-F0A11B6C9376,Lincoln Heritage Database (Sources),2444,,"""The cattle market, 1846-1914""",2006,,,"""Walker, A.""","""The Survey of Lincoln""",Article,,,2006,,,,8
7B88C574-EB60-4C2E-A607-6D4B022D67C6,Lincoln Heritage Database (Sources),66,,"""Hungate""",1985,,,"""Camidge, K.""","""Trust for Lincolnshire Archaeology""",Article,,,1985,,,,8
7B90977C-41E1-47EB-A3E8-1FB469D5F527,Lincoln Heritage Database (Sources),25,,"""City of Lincoln Directory""",1885,,,"""Akrill, Ruddock and Keyworth""",,Volume,,,1885,,,,9
7BA15F34-D597-4F71-8EB5-CC3086BB123C,Lincoln Heritage Database (Sources),2103,,"""Archaeological Watching Brief: Land off 1-8 Mill Lane, Lincoln""",2008,,,"""Allen, M.""","""Allen Archaeological Associates""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2008,,,,7
7BAD12A5-E888-4DEB-A708-4C531E0DF025,Lincoln Heritage Database (Sources),2051,,"""Lincoln: Monks Road""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
7BB2C3C0-427A-4417-8E05-B0A2612A5C3F,Lincoln Heritage Database (Sources),2189,,"""East Midlands Quarries: Sources, Transportation and Usage""",1995,,,"""Alexander, J. S.""","""Society for Medieval Archaeology""",Article,,,1995,,,,8
7BB2F094-98DD-468F-9340-9A2B571202C9,Lincoln Heritage Database (Sources),2720,,"""Local documentary sources for a history of houses""",1951,,,"""Colvin, H. M.""","""Lincolnshire Local History Society""",Article,,,1951,,,,8
7BE47545-13B1-43D4-A916-11436F92EEBA,Lincoln Heritage Database (Sources),1078,,"""Cathedral School. Archive Report""",1991,,,"""Donel, L.""",,Interim Report,,,1991,,,,9
7BF819DB-1315-4411-9AAE-42366B306F17,Lincoln Heritage Database (Sources),399,,"""Early medieval development at Flaxengate""",1981,,,"""Perring, Dominic""","""Lincoln Archaeological Trust""",Article,,,1981,,,,8
7C34AF31-A6F3-4C3F-AC86-AB475DDE09EF,Lincoln Heritage Database (Sources),430,,"""Cross OCliff Hill Brickworks, Lincoln""",1992,,,"""Squires, Stewart""","""Society for Lincolnshire History and Archaeology""",Article,,,1992,,,,8
7C423587-D9EE-4916-AEAA-6268EB3FFA37,Lincoln Heritage Database (Sources),1296,,"""Burton Road Water Main Installation.  Archaeological Watching Brief.""",1996,,,"""Donel, L. G""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
7C4F9A44-70DB-44E4-9607-19F97E123F21,Lincoln Heritage Database (Sources),794,,"""MW79. Report on Window Glass. Catalogue""",1995,,,"""King, D.""","""Unpublished""",Report,,,1995,,,,8
7C68A193-D641-4B2B-A56F-5230D0542FAA,Lincoln Heritage Database (Sources),348,,"""Roman houses in the southern suburbs: St Marys Guildhall and Monson Street""",1983,,,"""Magilton, J. R.""","""Society for Lincolnshire History and Archaeology""",Article,,,1983,,,,8
7C82F048-A24C-4FE7-B225-583CA7FFE6D3,Lincoln Heritage Database (Sources),1189,,"""A Romano-British Pottery kiln at Swanpool""",1947,,,"""Webster, G. and Booth, N.""","""Society of Antiquaries""",Article,,,1947,,,,8
7C874130-405D-49CB-ABC1-587FDE34D329,Lincoln Heritage Database (Sources),2513,,"""Sources of Effluence: Water through Roman Lincoln""",2003,,,"""Jones, M. J.""","""Oxbow Books""",Article,,,2003,,,,8
7C95A55C-8315-4D27-8439-FC180937FC4B,Lincoln Heritage Database (Sources),1788,,"""Roman Antiquities in the City and County Museum, Lincoln (Part 1)""",1909,,,"""Smith, A.""","""Lincoln City and County Museum""",Volume,,,1909,,,,8
7C9AF5E6-78D9-4E9A-AE4C-2B253A2AFBC8,Lincoln Heritage Database (Sources),1991,,"""The Building of Lincoln County Hall""",1962,,,"""Crook, J. Mordaunt""","""Lincolnshire Architectural and Archaeological Society""",Article,,,1962,,,,8
7CAC7AF0-DFF6-4C7D-A94C-D246C9A93217,Lincoln Heritage Database (Sources),1201,,"""UNKNOWN""",,,,"""Minerals Advisory Unit""",,Report,,,,,,,11
7CD2BCAA-F430-4D20-89D3-BDD8AE9764E4,Lincoln Heritage Database (Sources),570,,"""Report of Radiocarbon dating analyses on wood sample""",1994,,,"""Beta Analytic Inc. Florida""","""Unpublished""",Radiocarbon Dating Report,,,1994,,,,8
7CFE4F00-CF35-4379-AA8E-9D6BF8C3E3BC,Lincoln Heritage Database (Sources),819,,"""Watching brief at Caythorpe College""",1995,,,"""Trimble, Russell""","""City of Lincoln Archaeology Unit""",Article,,,1995,,,,8
7D12A3D3-CC36-4E7F-8CE9-0463CDA49AAC,Lincoln Heritage Database (Sources),349,,"""`The Great and Unrecupable Decay of the City: Lincoln houses in medieval and early modern times""",1985,,,"""Magilton, John""","""Trust for Lincolnshire Archaeology""",Article,,,1985,,,,8
7D1A444E-9DCD-4A37-A650-18E0CF0FDB33,Lincoln Heritage Database (Sources),2427,,"""Medieval Wigford""",2000,,,"""Vince, Alan""","""The Survey of Lincoln""",Article,,,2000,,,,8
7D4097F7-5932-4DD8-A70C-7AE35FA45FA5,Lincoln Heritage Database (Sources),2143,,"""Southcliffe House, Cross O Cliff Hill, Lincoln""",2006,,,"""Lucas, R.""","""The Survey of Lincoln""",Article,,,2006,,,,8
7D47221D-DEC3-424B-8178-90C9EABFE3B3,Lincoln Heritage Database (Sources),2810,,"""Archaeological Watching Brief Report: Land off Brayford Wharf East, Lincoln, Lincolnshire""",2012,,,"""Clay, C.""","""Allen Archaeological Associates""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
7D549326-99ED-497C-8EEE-C6E9ACB9BC7E,Lincoln Heritage Database (Sources),267,,"""Lincoln""",1981,,,"""Jones, M. J. and Jones, R. H.""","""Council for British Archaeology""",Monograph,,,1981,,,,8
7D63ED9B-EBA7-4117-82F3-A81D3566DB9D,Lincoln Heritage Database (Sources),1012,,"""Gibraltar Hill 1988. Interim Archive Report""",1988,,,"""Jones, M. J.""",,Excavation Report,,,1988,,,,9
7D8D4E54-B495-48F2-9650-C972C22182E0,Lincoln Heritage Database (Sources),1757,,"""Gents Mag 1794""",1794,,,,,Article,,,1794,,,,10
7DA09ABD-00F9-424B-8474-577A092580A8,Lincoln Heritage Database (Sources),2426,,"""Anglo-Saxon Wigford""",2000,,,"""Vince, Alan""","""The Survey of Lincoln""",Article,,,2000,,,,8
7DAB9CAB-FD81-46A5-AF57-4BE0ED714D2F,Lincoln Heritage Database (Sources),4358,,"""Science and Archaeology 26""",1984,,,,,Journal,,,1984,,,,10
7DC5597D-9F1E-4362-AD7D-AD8EC2325554,Lincoln Heritage Database (Sources),691,,"""Economic Long Waves in the Roman period? A Reconnaissance of the Romano-British Ceramic Evidence""",1992,,,"""Going, C. J.""",,Article,,,1992,,,,9
7DE8DECE-9972-4A7D-8CE9-70CAE3514D6C,Lincoln Heritage Database (Sources),4276,,"""Journal of Roman Studies 50""",1960,,,,"""Society for the Promotion of Roman Studies""",Journal,,,1960,,,,9
7DE91B4E-F04C-4672-88EA-E8A3BF002260,Lincoln Heritage Database (Sources),505,,"""Lincolnshire clay pipe makers""",1974,,,"""Wells, P.""","""Lincoln City and County Museum""",Volume,,,1974,,,,8
7E22A50A-4434-46F7-B8D8-61780157C1C0,Lincoln Heritage Database (Sources),2974,,"""Desk-based assessment incorporating the results for fieldwalking, geophysical survey & auger survey undertaken at land off Nettleham Road, Lincoln, Lincolnshire""",2004,,,"""M & M Archaeological Services""","""M & M Archaeological Services""",Deskbased Survey Report,"""Digital copy in LHD Sources file.""",,2004,,,,7
7E6C4E42-93FE-4DB6-A8FD-F6405C176056,Lincoln Heritage Database (Sources),294,,"""Lincolns Roman defences: The Lower City""",1990,,,"""Jones, M. J.""","""City of Lincoln Archaeology Unit""",Article,,,1990,,,,8
7E714B28-3A88-44CE-9015-42CEE71F91E2,Lincoln Heritage Database (Sources),4084,,"""Waterfront archaeology in Britain and northern Europe, Council for British Archaeology Research Reports, 41""",1981,,,"""Hobley, B. & Milne, G.""","""Council for British Archaeology""",Report,,,1981,,,,8
7E99E10A-1B64-4677-B407-A865CA2F5D4D,Lincoln Heritage Database (Sources),238,,"""Proposed Extension to East Midlands Electricity Showroom, 191 High Street, Lincoln. Archaeological and historical study""",1992,,,"""Hockley, J.""","""City of Lincoln Archaeology Unit""",Deskbased Survey Report,,,1992,,,,8
7ECD4564-242E-4A0B-AB05-C7E0D1C74FEC,Lincoln Heritage Database (Sources),1106,,"""Harwell Radiocarbon Dating Certificate""",1977,,,"""Otlet, R. L.""",,Report,,,1977,,,,9
7EF1F452-1D42-4B9E-9B05-56D401A80AA0,Lincoln Heritage Database (Sources),1038,,"""Lawn Kitchen Garden Evaluation. Archive Report""",1991,,,"""Donel, L. and Hooper, J.""",,Evaluation Report,,,1991,,,,9
7EFA895B-01AF-4811-AB39-294F107373C1,Lincoln Heritage Database (Sources),2387,,"""Lincoln University. A prehistoric site""",2006,,,"""Field, N. and Rylatt, J.""","""The Survey of Lincoln""",Article,,,2006,,,,8
7F34499A-1759-4004-958C-5722FE3BEB02,Lincoln Heritage Database (Sources),4344,,"""Local Population Studies Society Newsletter 27""",2000,,,"""Franklin, P.""","""Local Population Studies Society""",Journal,,,2000,,,,8
7F35356B-551A-4304-993A-6056FF1483BE,Lincoln Heritage Database (Sources),397,,"""Notes on Lincoln Castle""",1890,,,"""Patrick, G.""",,Article,,,1890,,,,9
7F356F4C-C657-4A45-9918-5D2CDFDD6989,Lincoln Heritage Database (Sources),2344,,"""Lincoln: 20-21 Queen Street""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
7F56B554-8564-4B8C-A956-343DA101319D,Lincoln Heritage Database (Sources),2955,,"""Chantry Priests Houses and other Medieval Lodgings""",1959,,,"""Pantin, W. A.""","""Society for Medieval Archaeology""",Article,"""Digital copy in LHD Sources file.""",,1959,,,,7
7F8CA3AF-D594-4E33-896B-DAD867858410,Lincoln Heritage Database (Sources),4208,,"""Archaeological Journal 44""",1887,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1887,,,,9
7F9F4096-1E46-4FED-8928-29D187D4C7D3,Lincoln Heritage Database (Sources),72,,"""Cathedral: Chapel, Nettle Yard, West Front""",1987,,,"""Camidge, K. and Guy, C.""","""Trust for Lincolnshire Archaeology""",Article,,,1987,,,,8
7FD4FDD3-A646-406C-964F-9A75E345E380,Lincoln Heritage Database (Sources),661,,"""382 High Street""",1994,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1994,,,,7
7FD8BD36-28FD-4FA4-A5CC-B9D003F8DA39,Lincoln Heritage Database (Sources),1083,,"""1 Exchange Arcade, Cornhill, Lincoln. Archive Report""",1994,,,"""Hockley, J.""","""City of Lincoln Archaeology Unit""",Interim Report,,,1994,,,,8
7FDB07A2-A7EB-41AC-B430-FA67FA249E69,Lincoln Heritage Database (Sources),1248,,"""Proposed Visitor Centre Westgate Water Tower, Lincoln.  Archaeological and Historical Study.""",1993,,,"""Hockley, J.""","""City of Lincoln Archaeology Unit""",Deskbased Survey Report,,,1993,,,,8
7FF5EA85-D435-45DD-89C9-931C6DAACB39,Lincoln Heritage Database (Sources),4254,,"""Antiquaries Journal 42""",1962,,,,"""Society of Antiquaries""",Journal,,,1962,,,,9
7FFC1E7A-7655-4F42-BD83-7042C86ABF99,Lincoln Heritage Database (Sources),2794,,"""Lincoln: Ruston Way""",2009,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2009,,,,8
8005D5A0-1780-431F-8E06-348F90FCCD0C,Lincoln Heritage Database (Sources),1426,,"""Central Library, Lincoln. Archaeological Excavation and Assessment (2 vols)""",1996,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Excavation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
800FF762-0E5F-484B-9199-00CC30A6C403,Lincoln Heritage Database (Sources),2210,,"""'Joyalx' of John of Gaunt, bequeathed to the Cathedral Church of Lincoln""",1875,,,"""Wickenden, J. F.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1875,,,,7
801CAC7D-3603-4FD5-9FED-FD38371FC36F,Lincoln Heritage Database (Sources),2209,,"""Notes of an examination of the architecture of the choir of Lincoln Cathedral, with a view to determining the chronology of St. Hugh's work""",1875,,,"""Venables, Rev. E.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1875,,,,7
804AC6EC-065D-4B19-B77E-57ACE68137CC,Lincoln Heritage Database (Sources),4043,,"""Lincoln Archaeology 1991-1992, Annual Report of City of Lincoln Archaeology Unit, 4""",1992,,,"""Jones, Michael J.""","""City of Lincoln Archaeology Unit""",Serial,,,1992,,,,8
80507591-79FB-43CD-A9D5-190B3D4D17DC,Lincoln Heritage Database (Sources),2367,,"""Lincoln: 95 Nettleham Road""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
8058CAA6-6541-440C-8006-1057EB70CA5C,Lincoln Heritage Database (Sources),2559,,"""1-3 Friars Lane, City of Lincoln. Report on an Archaeological Evaluation""",2013,,,"""Flintoft, P.""","""Trent and Peak Archaeology""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2013,,,,7
805D3C8A-E330-488A-B3E5-8D1A68A67025,Lincoln Heritage Database (Sources),1936,,"""Site Management and Interpretation in the Local Community""",2003,,,"""Start, D.""","""Witham Valley Archaeology Research Committee""",Article,,,2003,,,,8
805F1067-1727-4A36-B851-BE09FE9451BA,Lincoln Heritage Database (Sources),1666,,"""University College for Lincolnshire; Harcros Building and Engine Shed; Structural Survey""",1995,,,"""RMJM""",,Building Recording Report,,,1995,,,,9
807EC4C8-1F86-4722-B40B-1C5924540BD8,Lincoln Heritage Database (Sources),1886,,"""Lincoln: St Martins School, Hungate""",2002,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2002,,,,8
8083A714-7886-43B2-94A0-D71AA545973E,Lincoln Heritage Database (Sources),685,,"""Anglo-Scandinavian Pottery from 16-22 Coppergate""",1990,,,"""Mainman, A. J""","""Council for British Archaeology""",Monograph,,,1990,,,,8
808FDED8-25D7-4E34-9C6E-6D29D7EFBDFD,Lincoln Heritage Database (Sources),1025,,"""Langworth Gate, 1989. Archive Report""",1989,,,"""Graham, M. and H.""",,Interim Report,,,1989,,,,9
80988582-10A4-4328-989D-D0C398B66D9E,Lincoln Heritage Database (Sources),1262,,"""53 Danesgate, Lincoln.  Archaeological and Historical Study.""",1995,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Deskbased Survey Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
80B88F8B-F9B8-495B-8631-60619842FB7C,Lincoln Heritage Database (Sources),417,,"""Directory of the City of Lincoln""",1899,,,,"""Ruddock, J. W.""",Volume,,,1899,,,,9
80E13882-3DA2-4049-B4E8-323D2E92D08A,Lincoln Heritage Database (Sources),4219,,"""Archaeological Journal 91""",1934,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1934,,,,9
81081BE2-0AFD-40DA-B527-470FEC873DBE,Lincoln Heritage Database (Sources),2859,,"""The Lamplighter""",1987,,,"""Clarke, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,1987,,,,8
81298C07-651A-42EF-9EB3-E1911F87D624,Lincoln Heritage Database (Sources),508,,"""Cecil Street""",1975,,,"""Whinney, R. J. B.""","""Lincoln Archaeological Trust""",Article,,,1975,,,,8
812A2C04-5EE1-4D1B-865D-74D3FD48BCE6,Lincoln Heritage Database (Sources),4107,,"""Society for Lincolnshire History and Archaeology 12""",1977,,,"""Ambler, R. W.""","""Society for Lincolnshire History and Archaeology""",Journal,,,1977,,,,8
814A8529-B367-4D18-9163-A78E8497D302,Lincoln Heritage Database (Sources),1455,,"""CCTV Installation, St Pauls Lane, Lincoln. Archaeological Watching Brief""",1998,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1998,,,,7
81546F65-DB8B-4212-AB5A-B9FB73E1656D,Lincoln Heritage Database (Sources),1901,,"""The Grange, Rear of Nos 45-51 Cross O'Cliff Hill, Lincoln. Archaeological Watching Brief""",2005,,,"""Garratt, M. and Tann, G.""","""Lindsey Archaeological Services""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2005,,,,7
