ResourceID,External Cross Reference Number,External Cross Reference Source,External Cross Reference Notes,Primary Reference Number Type,Activity Name,Name Type,Activity_Name_2,Name_Type_2,Activity Type,Description,Description Type,Start Date,End Date,xcoord,ycoord,External_Xref_Source_2,External_Xref_2,Compiler,Date of Compilation,Date of Last Update,wkt_point,wkt_poly
74aee666-9c11-46a8-a8d7-ae391cdc1634,8771,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Ruston Way""",Primary,"""Land at Ruston Way""",Site Name,TEST PIT,"""Archaeological Evaluation consisting of two trenches and ten test pits. This in advance of a development to provide 10 buildings for student accommodation. Test pit three of ten. Test pit 10, c.3.2m x 1.8m. The sequence, from the surface down, was asphalt, sandy made ground, buried turf, silt, humified peat, organic silt subsoil, grey sand and natural sand. No archaeological features were observed.""",Summary,2004-08-31,2004-09-10,496692,371072,Lincoln City and County Museum,2004.204,John Herridge,2005-01-31,,POINT (-0.553028251137273 53.2278994534432),
74aee666-9c11-46a8-a8d7-ae391cdc1634,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.553029 53.227887,-0.553062 53.227908,-0.553081 53.227897,-0.553049 53.227876,-0.553029 53.227887)))"
74af1a19-c540-4b5c-859a-2e41896ad02d,4465,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at High Street""",Primary,"""Yates Wine Lodge, 274-277 High Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks and construction work involved in conversion of shops into public house, with beer garden to the rear. The site was divided into six areas; two trial trenches, TT1 and TT2, lower level yard, upper level yard and services connection excavation.""",Summary,1997-04-14,1997-10-17,497600,371435,Lincoln City and County Museum,86.97,John Herridge,1998-12-24,2008-12-04,POINT (-0.53932037170292 53.2309954966671),
74cd34ab-ff6f-47cf-ba75-292cd41e64bb,721,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Lincoln Castle""",Primary,"""Castle Observatory Tower""",Site Name,WATCHING BRIEF,"""Wall 2 of two. Walls were located underneath the tower and were thought to be the walls of an earlier keep. It seems likely that the later keep followed the plan of the former, being slightly extended in all directions""",Summary,1974-01-01,1974-12-31,497542,371790,Lincoln City and County Museum,,Michael Dore,1994-12-20,2013-09-18,POINT (-0.540080437569212 53.2341961288044),
74e12583-a93c-491d-b4d4-1f8107fe5955,7592,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at 5 and 4 Pottergate""",Primary,"""5 and 4 Pottergate""",Site Name,BUILDING SURVEY,"""The history of the plot was examined, and buildings surveyed, as part of The Survey of Ancient Houses in Lincoln.  Survey no. S15, S16""",Summary,1970-01-01,1983-12-31,497991,371750,LAO,,John Herridge,2002-09-03,,POINT (-0.533368195046968 53.2337541462248),
74e320aa-6db2-4a64-abe1-e4976aed7b88,10940,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Michaelgate""",Primary,"""Strelizia""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) in advance of the construction of a detached dwelling house, Strelizia.  Monitoring took place in these areas; piling; the Northern Terrace, the Southern Terrace, a drainage trench and a service trench""",Summary,2007-04-02,2007-10-31,497590,371610,Lincoln City and County Museum,2007.91,John Herridge,2010-03-05,,POINT (-0.539416608763966 53.2325698624553),
74e65fb3-d2a3-4cd2-b40b-ccd0d52aea3c,9352,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Free School Lane""",Primary,"""Telephone Cable Ducting""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of trenches for the installation of telephone ducting for Kingston Communications plc at various locations in the lower city and to the east. Trenches were 250-300mm wide and 550-600mm deep. Observation Point 12, Free School Lane. Limestone blocks were present beneath the tarmac""",Summary,2005-02-01,2005-05-31,497714,371263,Lincoln City and County Museum,2005.52,John Herridge,2005-10-05,,POINT (-0.537665818789939 53.229428991569),
74e9a008-a7aa-4801-99bb-517ef9a5b194,40,Lincoln Heritage Database,,Investigative Activity,"""Geotechnical Test Pit at Cornhill""",Primary,"""Halifax Building 18 Cornhill""",Site Name,GEOTECHNICAL TEST PIT,"""Archaeological excavation site.""",Summary,1993-12-08,1993-12-08,497535,371015,Lincoln City and County Museum,71.93,Michael Dore,1995-01-17,1996-01-04,POINT (-0.540422137809694 53.2272333441192),
74ee3881-2466-4d2c-9367-b8724ba1e460,1201,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Lincoln Castle""",Primary,"""Castle Banks (Stabilisation Survey)""",Site Name,WATCHING BRIEF,"""Area 12 of fourteen. South Bank, Lucy Tower. TP7""",Summary,1990-05-08,1990-06-10,497455,371794,Lincoln City and County Museum,2005.22,Michael Dore,1995-01-16,2013-09-13,POINT (-0.541382190389771 53.2342480233596),
74f30972-a048-4986-84a2-49f463265878,9647,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Cathedral Street""",Primary,"""Cathedral Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of pits to locate suitable pile positions. Pit five of 28. Pit 6""",Summary,2003-10-08,2003-11-19,497964,371485,Lincoln City and County Museum,2003.288,John Herridge,2006-02-23,2009-01-05,POINT (-0.533853918506861 53.2313778662581),
75067e58-bf30-4b45-9a17-1106fb3c496f,7806,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 113 High Street""",Primary,"""113 High Street""",Site Name,WATCHING BRIEF,"""Observation of the removal of c.30cm of internal under floor levels to renew floor. Quarry tiles had been laid directly upon earth. This material was predominantly brown loam with sand patches and inclusions of brick and stone pieces. No finds were recovered and no features observed.""",Summary,2003-09-15,2003-09-15,497227,370441,Lincoln City and County Museum,,John Herridge,2003-09-16,,POINT (-0.54520903982621 53.2221318119626),
75071604-11ec-4a4e-8bf1-25ebd2690705,4497,Lincoln Heritage Database,,Investigative Activity,"""Excavation at High Street""",Primary,"""St Marks Station 1995""",Site Name,EXCAVATION,"""Archaeological excavation site. Area 10 of twelve. South Railway Platform""",Summary,1995-07-11,1997-06-25,497310,370720,Lincoln City and County Museum,165.95,John Herridge,1998-12-29,2008-12-05,POINT (-0.543881283176616 53.2246237087788),
75071604-11ec-4a4e-8bf1-25ebd2690705,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.545144 53.22506,-0.54516 53.225041,-0.545085 53.225011,-0.544909 53.224956,-0.544683 53.224888,-0.544513 53.224852,-0.543292 53.224576,-0.543255 53.224625,-0.544354 53.224867,-0.545144 53.22506)))"
7510e7c6-fe52-42cb-b6cb-6585b7c44dda,9367,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Waterside South""",Primary,"""Land to the north of Starglaze Windows""",Site Name,BOREHOLE SURVEY,"""Archaeological Evaluation in advance of redevelopment consisting of two trial trenches and a programme of environmental sampling. Borehole 3;  BH3. The floor of the ancient Witham channel occurred at  -1.78m AOD with organic muds and silts above. Overlying were medieval and post-medieval soils and modern make-up""",Summary,2005-07-01,2005-08-31,498301,371011,Lincoln City and County Museum,2005.151,John Herridge,2005-10-06,,POINT (-0.52895311546554 53.2270563897784),
75208def-e4de-4f37-9d46-648c28bd986f,3306,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Saxilby Road""",Primary,"""Bishops Bridge""",Site Name,BOREHOLE SURVEY,"""MAU borehole""",Summary,1990-01-01,1997-12-31,494990,373640,,,John Herridge,1998-01-26,2006-12-21,POINT (-0.577750486883493 53.251282253911),
7536ddee-533b-4b99-bc66-e630098313fc,1179,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Lincoln Castle""",Primary,"""Lincoln Castle""",Site Name,TEST PIT,"""Archaeological Evaluation by means of Trial Pits in advance of electricity cable trenching. Trial pit 13""",Summary,1991-08-08,1991-09-06,497509,371821,Lincoln City and County Museum,2005.221,Michael Dore,1995-01-16,2013-09-13,POINT (-0.540565195114842 53.2344807434594),
7536ddee-533b-4b99-bc66-e630098313fc,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540556 53.234478,-0.540549 53.234486,-0.540562 53.23449,-0.540569 53.234482,-0.540556 53.234478)))"
75377e1d-5bd3-463c-b87c-6eff5e6a7e2c,9599,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Anchor Street""",Primary,"""Anchor Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the second phase of excavation of geotechnical test pits (the first phase was in March 2004, site code ANSB04). Twenty-six pits were monitored (Trial pits 22-50) and the results of seven boreholes BH 7-9, 11-14). Trial Pit eight of 26; TP32. A concrete floor sealed two ash and clinker deposits, below which was dark grey/black clayey soil.""",Summary,2004-10-28,2004-12-22,497136,370631,Lincoln City and County Museum,2004.234,John Herridge,2006-02-21,,POINT (-0.546513736109477 53.2238557617669),
75377e1d-5bd3-463c-b87c-6eff5e6a7e2c,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.54653 53.223852,-0.5465 53.223852,-0.5465 53.223857,-0.54653 53.223858,-0.54653 53.223852)))"
754946cb-c8ae-4b9d-b516-6b3067fa161f,9583,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Broadgate""",Primary,"""Former Petrol Filling Station""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of eight geotechnical test pits. Test Pit 6. Down to the maximum depth of 2.9m, no archaeological deposits were recorded, but there were a few residual sherds of medieval pottery""",Summary,2005-12-12,2005-12-13,497815,371288,Lincoln City and County Museum,2006.19,John Herridge,2006-02-07,2009-01-21,POINT (-0.536145679160515 53.2296350734103),
754946cb-c8ae-4b9d-b516-6b3067fa161f,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.536138 53.229654,-0.53615 53.229654,-0.53615 53.229634,-0.536138 53.229633,-0.536138 53.229654)))"
756f8af1-f11e-467f-91a3-f16de79455c8,3198,Lincoln Heritage Database,,Investigative Activity,"""Topographic Survey at High Street""",Primary,"""St Marys Guildhall""",Site Name,TOPOGRAPHIC SURVEY,"""Description of architectural features""",Summary,1946-01-01,1946-12-31,497320,370463,,,John Herridge,1997-05-28,,POINT (-0.543809888922616 53.2223124980204),
75829b83-c046-4e3b-9c2a-d5b4b0a620dd,8948,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 45-51 Cross OCliff Hill (rear of)""",Primary,"""The Grange""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during site investigations and groundworks for a residential development. Test Pit 5 of 7. All observations were associated with the former brickworks. c.0.15m of topsoil overlay layers of clay with redeposited brick making waste, probably backfilled clay pits.""",Summary,2004-07-08,2005-01-07,497448,368563,Lincoln City and County Museum,2004.149,John Herridge,2005-06-27,,POINT (-0.542472990513499 53.2052158039082),
75837f64-1327-4be9-ba67-5691dc0961b7,10957,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Waterside South""",Primary,"""Lindongate Redevelopment""",Site Name,TEST PIT,"""Archaeological trial trenching in advance of the Lindongate Redevelopment Project in three locations; Trench 3 in the car park on the east side of City Square retail centre, 3m x 3m. Below modern tarmac and bedding levels were layers of sand and dump material, overlying an occupation layer or buried soil horizon. This overlay another dump deposit and sand. Two structures and finds of 5th-8th century pottery were the first evidence of extra-mural occupation here in this period. No evidence from this period, however, was recorded in a 2010 trench immediately to the west (RE11063)""",Summary,2009-09-28,2009-10-06,497766,371083,Lincoln City and County Museum,2009.187,John Herridge,2010-04-06,2011-01-19,POINT (-0.536942254214366 53.2278019764314),
75837f64-1327-4be9-ba67-5691dc0961b7,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.53691 53.227822,-0.536954 53.227826,-0.536962 53.2278,-0.536918 53.227795,-0.53691 53.227822)))"
758a3cb3-6572-4770-8797-f9298bdfbf40,4666,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 323 High Street""",Primary,"""323 High Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of trial pits at pile-cap locations, part of groundworks for conversion of the building to an HMV retail shop. Basement: Trial pit 7 of twelve. Trial pit 7. Excavated to depth of 0.6m. Archaeological deposits, with charcoal, were recorded, but there was no dating evidence.""",Summary,1998-09-25,1998-11-06,497510,371006,Lincoln City and County Museum,224.98,John Herridge,2000-01-21,2008-12-08,POINT (-0.540799244375327 53.227157054587),
758a3cb3-6572-4770-8797-f9298bdfbf40,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540803 53.227167,-0.540805 53.22716,-0.540778 53.227156,-0.540776 53.227163,-0.540803 53.227167)))"
75905099-a271-4cc2-aeb5-9734f288f42d,11295,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 57-59 Carholme Road""",Primary,"""57-59 Carholme Road""",Site Name,WATCHING BRIEF,"""Archaeological Watching Brief during groundworks for the erection of a block of apartments and offices. The site was divided for recording purposes into four east-west-aligned zones, Zones 1-4. Zone 4, at the extreme south end of the site. Grey sticky clay with modern pottery was at c 0.9m below the ground surface, overlain by a 0.55m thick layer of orange silty sand with modern pottery, sealed by  crushed stone.""",Summary,2004-01-15,2004-01-27,496888,371431,Lincoln City and County Museum,2004.12,John Herridge,2014-10-16,,POINT (-0.549984247905429 53.231089738376),
75905099-a271-4cc2-aeb5-9734f288f42d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.550194 53.231172,-0.550199 53.231166,-0.550015 53.231096,-0.549936 53.231067,-0.549844 53.231047,-0.54978 53.231034,-0.549774 53.231046,-0.550194 53.231172)))"
7592466e-282a-4592-98ab-4753b82046fd,5480,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 111 Nettleham Road""",Primary,"""NSPCC Offices""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for the erection of an extension. Area one of two. The extension plot. Topsoil, 0.35m thick, overlay silty sand  0.1m thick, which overlay natural limestone brash at 0.45m below ground level. There was a modern horticultural cut but no archaeological deposits.""",Summary,2000-08-15,2000-08-15,498500,373015,Lincoln City and County Museum,2000.197,John Herridge,2000-09-15,,POINT (-0.525354519106524 53.2450271753738),
7592466e-282a-4592-98ab-4753b82046fd,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.525445 53.245008,-0.525376 53.24501,-0.525382 53.245082,-0.525452 53.24508,-0.525445 53.245008)))"
759666fc-cc2e-4acd-84b8-2753b9012825,3301,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Doddington Rd""",Primary,"""North of Doddington Rd""",Site Name,BOREHOLE SURVEY,"""MAU borehole""",Summary,1990-01-01,1997-12-31,494260,368710,,,John Herridge,1998-01-26,2006-12-21,POINT (-0.590144050266338 53.207110802075),
75a6bff0-454e-4144-80e3-298e11eda0f4,1073,Lincoln Heritage Database,,Investigative Activity,"""Excavation at West Parade""",Primary,"""West Parade""",Site Name,EXCAVATION,"""Area 6 of ten. Trench VI""",Summary,1971-06-01,1971-10-01,497341,371545,Lincoln City and County Museum,139.99,Michael Dore,1995-01-12,2013-09-10,POINT (-0.543165501088758 53.232031413373),
75a6bff0-454e-4144-80e3-298e11eda0f4,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.54312 53.232053,-0.543125 53.232041,-0.543087 53.232036,-0.543086 53.232041,-0.543105 53.232044,-0.543102 53.23205,-0.54312 53.232053)))"
75a6bff0-454e-4144-80e3-298e11eda0f4,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.543007 53.23239,-0.543036 53.232322,-0.542907 53.232305,-0.542892 53.232341,-0.542953 53.23235,-0.54294 53.232381,-0.543007 53.23239)))"
75a6bff0-454e-4144-80e3-298e11eda0f4,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.543167 53.232053,-0.543179 53.232018,-0.543148 53.232014,-0.543142 53.232031,-0.543138 53.232031,-0.543133 53.232049,-0.543167 53.232053)))"
75acbbd1-bcf1-4e6c-9653-a7c13487a502,3197,Lincoln Heritage Database,,Investigative Activity,"""Topographic Survey at Strait""",Primary,"""15 Strait""",Site Name,TOPOGRAPHIC SURVEY,"""""The Jews House"". Description of architectural features, with plan.""",Summary,1946-01-01,1946-12-31,497631,371563,,,John Herridge,1997-05-28,2008-10-03,POINT (-0.538816967312751 53.2321400004617),
75b10610-211c-4f45-a62c-658b3b49e0d2,8022,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Nettleham Road""",Primary,"""Land off Nettleham Road""",Site Name,TRIAL TRENCH,"""Archaeological Evaluation in advance of development, consisting of 14 trial trenches. Trench 4, 20m x 1.6m. No archaeological features were recorded""",Summary,2004-04-01,2004-04-30,498741,373917,Lincoln City and County Museum,2003.374,John Herridge,2004-08-13,2009-01-22,POINT (-0.521464853117015 53.253087647179),
